-0.41256,-0.90645,-0.91615,-0.81654,-0.9763,-0.99316,-0.99279,-0.56906,-0.84041,-0.94224,-0.94293,-0.96624,-0.96065,-0.98529,0,0.43858,0.15058,0.066557,0.4416,0.020152,0.011457,0.0093643,0.55409,0.10602,0.043023,0.067386,0.033315,0.042564,0.021219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61144,0.49635,0.65995,0.33786,0.45272,-0.05274,-0.19997,-0.79701,-0.81119,-0.95249,-0.95929,-0.93519,-0.97686,-0.97327,0,0.69398,0.47434,0.33826,0.58464,0.47105,0.5902,0.31959,0.17063,0.27269,0.055586,0.059468,0.079836,0.024377,0.035392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51598,0.38843,0.46631,0.049937,0.20249,-0.44251,-0.67639,-0.75825,-0.92625,-0.95636,-0.98347,-0.97701,-0.9895,-0.99577,0,0.68985,0.48329,0.31398,0.4892,0.4475,0.46289,0.1466,0.40865,0.051152,0.060317,0.015026,0.028499,0.011081,0.0070668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.98032,-0.99512,-0.99667,-0.96392,-0.99767,-0.99993,-0.99702,-0.37936,-0.56621,-0.67184,-0.79225,-0.88386,-0.8433,-0.9616,0,0.028806,0.010244,0.0047694,0.10669,0.0035697,6.4097e-05,0.0049387,0.33228,0.35932,0.3142,0.23943,0.15913,0.12876,0.030168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.98986,-0.99181,-0.97274,-0.99252,-0.98414,-0.99981,-0.98846,0.31528,0.28771,-0.19436,-0.35385,-0.46983,-0.49259,-0.79886,0,0.01199,0.011127,0.047331,0.017154,0.021797,0.000238,0.018556,0.41642,0.31536,0.40334,0.40938,0.37584,0.39393,0.19637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.28598,-0.47539,-0.45822,-0.59851,-0.39914,-0.69336,-0.65931,-0.40143,-0.71624,-0.83315,-0.91315,-0.94635,-0.92635,-0.98286,0,0.54539,0.47266,0.44364,0.45943,0.31152,0.23808,0.47605,0.22883,0.19154,0.10461,0.056732,0.056802,0.064616,0.013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.98043,-0.99041,-0.95442,-0.98162,-0.96547,-0.99793,-0.98234,0.12741,-0.080598,-0.20691,-0.44054,-0.59854,-0.3673,-0.68987,0,0.022929,0.010638,0.063031,0.03618,0.03921,0.0032156,0.034026,0.48279,0.37389,0.3863,0.29675,0.11225,0.25053,0.18864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.58325,-0.77384,-0.74464,-0.85323,-0.72026,-0.93141,-0.93766,0.32447,-0.15102,-0.37518,-0.30191,-0.77306,-0.72649,-0.8216,0,0.42829,0.23833,0.27175,0.1839,0.20159,0.082591,0.044159,0.44092,0.53726,0.57335,0.52539,0.1852,0.19576,0.14989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.91902,0.75731,0.60319,0.64789,0.2859,-0.010735,-0.43318,-0.70381,-0.8761,-0.93569,-0.95606,-0.97015,-0.95728,-0.98614,0,0.1172,0.30545,0.45225,0.33571,0.30717,0.46912,0.39686,0.1748,0.086388,0.038052,0.032347,0.024891,0.042043,0.019604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.83771,-0.97135,-0.98009,-0.86219,-0.98834,-0.99925,-0.99437,-0.699,-0.74188,-0.87328,-0.89467,-0.93563,-0.94302,-0.98041,0,0.11188,0.043095,0.012669,0.40943,0.017414,0.00086288,0.0092971,0.17428,0.30378,0.1086,0.13909,0.10646,0.042755,0.019414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35809,-0.21793,-0.17219,-0.45235,-0.47138,-0.83065,-0.90588,-0.71444,-0.91147,-0.94818,-0.97967,-0.98261,-0.98896,-0.99493,0,0.69476,0.49855,0.48047,0.45667,0.24719,0.15589,0.056167,0.55773,0.063155,0.062324,0.019182,0.015694,0.010347,0.0062832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.48015,-0.62635,-0.71541,-0.85976,-0.7021,-0.97428,-0.92035,-0.64316,-0.70918,-0.63786,-0.85797,-0.93027,-0.85508,-0.90804,0,0.49966,0.40756,0.31119,0.18743,0.25586,0.027123,0.08354,0.232,0.21382,0.36209,0.10761,0.08679,0.11929,0.11907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.94811,-0.95548,-0.92724,-0.97147,-0.88726,-0.9741,-0.97351,-0.47021,-0.7703,-0.84622,-0.89874,-0.96734,-0.95528,-0.96281,0,0.061622,0.044959,0.082009,0.05361,0.097192,0.028432,0.018231,0.23557,0.10502,0.14235,0.081078,0.033289,0.03633,0.029577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99449,-0.99352,-0.9682,-0.99683,-0.98604,-0.99873,-0.99632,-0.13989,-0.51728,-0.69975,-0.7603,-0.88535,-0.89906,-0.85189,0,0.0067637,0.0077763,0.061879,0.0058661,0.017979,0.0017205,0.0056124,0.51558,0.24111,0.21609,0.19364,0.067982,0.054344,0.10154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21125,-0.24425,-0.032571,-0.67344,-0.44815,-0.90274,-0.83572,-0.86846,-0.86878,-0.94535,-0.96368,-0.97155,-0.95014,-0.97698,0,0.66757,0.56213,0.53191,0.36468,0.40044,0.10594,0.12534,0.078688,0.13498,0.056628,0.047177,0.030611,0.05472,0.029445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99903,-0.99631,-0.99143,-0.99817,-0.99474,-0.99972,-0.99795,0.17741,-0.059016,-0.16219,-0.18335,-0.53508,-0.39429,-0.44118,0,0.0016315,0.006369,0.0192,0.0046642,0.007677,0.00044969,0.0029501,0.35836,0.38028,0.31657,0.34859,0.28904,0.4117,0.40443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99994,-0.99999,-0.99978,-0.99992,-0.99989,-1,-0.99989,0.14409,-0.20509,-0.10465,-0.32078,-0.56693,-0.61803,-0.65997,0,0.00011107,1.6478e-05,0.00053578,0.00016394,0.00014965,7.5895e-06,0.00019249,0.529,0.46403,0.45702,0.26462,0.28476,0.12685,0.24915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99943,-0.99766,-0.9897,-0.9974,-0.99141,-0.99788,-0.99593,-0.60974,-0.74392,-0.76599,-0.84986,-0.87312,-0.76994,-0.89592,0,0.00071283,0.0019691,0.012739,0.0062401,0.0090381,0.0034093,0.0055114,0.28415,0.18379,0.19498,0.15433,0.12694,0.10393,0.11197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99811,-0.99376,-0.98222,-0.99567,-0.99615,-0.99963,-0.99646,0.040479,-0.064219,-0.31533,-0.25747,-0.4605,-0.36605,-0.5524,0,0.0020432,0.011404,0.032669,0.011843,0.0035163,0.00051551,0.0056761,0.26722,0.31643,0.38888,0.36059,0.22278,0.26728,0.33787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.496,-0.69277,-0.71651,-0.83293,-0.81785,-0.95096,-0.96012,-0.40403,-0.68442,-0.92148,-0.89802,-0.96368,-0.9733,-0.98714,0,0.57216,0.2537,0.35758,0.14752,0.14003,0.07955,0.041272,0.46817,0.50905,0.07122,0.14389,0.052959,0.03146,0.014982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5377,0.35784,0.30534,0.19932,0.19382,-0.23197,-0.57045,-0.45583,-0.63716,-0.88882,-0.88134,-0.8993,-0.90971,-0.975,0,0.39385,0.40823,0.25237,0.33955,0.35158,0.36443,0.27868,0.26292,0.35986,0.072924,0.073552,0.1011,0.066282,0.024223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.77315,-0.96042,-0.95356,-0.95958,-0.98141,-0.99351,-0.99165,-0.29292,-0.55289,-0.64863,-0.78177,-0.88531,-0.81352,-0.93667,0,0.28807,0.042062,0.026918,0.04866,0.011925,0.012638,0.01058,0.19823,0.16425,0.19834,0.16704,0.10612,0.13484,0.060956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.60706,-0.75743,-0.67467,-0.85008,-0.79963,-0.93648,-0.96223,-0.13299,-0.54699,-0.72971,-0.72691,-0.9235,-0.89616,-0.95925,0,0.35102,0.24426,0.31323,0.14296,0.092802,0.077713,0.032925,0.41731,0.37608,0.25598,0.33506,0.074606,0.053305,0.024101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.80774,-0.91623,-0.88975,-0.93914,-0.92343,-0.99821,-0.95615,0.28662,-0.029883,-0.73231,-0.62933,-0.76665,-0.8311,-0.90396,0,0.22359,0.13692,0.17115,0.11531,0.1104,0.0037914,0.075312,0.42956,0.48506,0.20082,0.3045,0.19394,0.20748,0.16657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.56454,-0.74055,-0.76144,-0.89784,-0.72482,-0.98666,-0.90021,0.26075,-0.21377,-0.57361,-0.66267,-0.75593,-0.64171,-0.82501,0,0.52055,0.23599,0.18597,0.086667,0.23763,0.018029,0.14066,0.38392,0.32967,0.29941,0.15547,0.22132,0.29495,0.21339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.94952,-0.93497,-0.96005,-0.9819,-0.95753,-0.99912,-0.97731,-0.10708,-0.32696,-0.70872,-0.74616,-0.78553,-0.76126,-0.92963,0,0.060837,0.12689,0.060988,0.031189,0.066383,0.0010648,0.038993,0.53221,0.45655,0.18565,0.15836,0.19454,0.27171,0.077642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99114,-0.99276,-0.97502,-0.98838,-0.9773,-0.99966,-0.9864,-0.0021359,-0.13207,-0.6896,-0.73697,-0.70052,-0.73381,-0.93246,0,0.016151,0.00865,0.04013,0.031484,0.030093,0.00042179,0.020519,0.60047,0.54492,0.19469,0.22881,0.27832,0.27102,0.068375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.15939,-0.49959,-0.5182,-0.70621,-0.42213,-0.90038,-0.85551,0.31006,-0.25214,-0.59088,-0.51494,-0.66377,-0.65393,-0.82269,0,0.5305,0.38778,0.46508,0.28617,0.26385,0.1295,0.10219,0.30879,0.35473,0.29731,0.30162,0.30648,0.26945,0.096215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20377,-0.43196,-0.56831,-0.54105,-0.57499,-0.77519,-0.86169,-0.65677,-0.84109,-0.89535,-0.99076,-0.97672,-0.98888,-0.99575,0,0.65555,0.49016,0.39459,0.47407,0.27064,0.2362,0.14885,0.46976,0.28477,0.21627,0.0098295,0.057393,0.018452,0.0071696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.42476,-0.8976,-0.89327,-0.89427,-0.91804,-0.98818,-0.96835,-0.085005,-0.44057,-0.8689,-0.83586,-0.94428,-0.9456,-0.96792,0,0.58214,0.082608,0.061897,0.074466,0.063091,0.012411,0.037741,0.60267,0.52618,0.11374,0.23233,0.057121,0.058844,0.050114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.79729,-0.80477,-0.77438,-0.74443,-0.87874,-0.98746,-0.97225,-0.48302,-0.81833,-0.852,-0.9599,-0.9622,-0.98166,-0.97556,0,0.30601,0.16651,0.20508,0.38221,0.11992,0.0090147,0.021085,0.32606,0.15885,0.27881,0.06018,0.053659,0.024464,0.028978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.89314,-0.87733,-0.84285,-0.94855,-0.90413,-0.96002,-0.97963,-0.63177,-0.73574,-0.88682,-0.91604,-0.94366,-0.95143,-0.96913,0,0.11757,0.12025,0.11446,0.067166,0.050764,0.030815,0.010713,0.17641,0.18468,0.065355,0.059567,0.039999,0.047292,0.020247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0083732,-0.19946,-0.29464,-0.38755,-0.19135,-0.71446,-0.76205,0.31672,-0.11744,-0.3363,-0.436,-0.49154,-0.4215,-0.72223,0,0.49074,0.43049,0.44013,0.45613,0.21761,0.16127,0.16443,0.18282,0.38172,0.43784,0.22787,0.33742,0.26109,0.17974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.98642,-0.99492,-0.96453,-0.98872,-0.96967,-0.99904,-0.9868,0.24892,0.183,-0.28398,-0.45422,-0.47776,-0.39451,-0.78027,0,0.019363,0.0060674,0.060087,0.022865,0.035318,0.0016575,0.020802,0.457,0.4354,0.33967,0.36702,0.31909,0.32707,0.20544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.81071,-0.99322,-0.96898,-0.9888,-0.98695,-0.99977,-0.99094,0.26433,-0.17631,-0.46955,-0.42071,-0.62056,-0.76638,-0.85519,0,0.35522,0.0078625,0.072935,0.018545,0.015972,0.00031287,0.015006,0.44234,0.38959,0.30789,0.27817,0.2768,0.30136,0.16205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.36179,-0.56447,-0.62697,-0.76321,-0.46972,-0.88305,-0.81163,-0.16911,-0.5144,-0.72263,-0.78835,-0.78556,-0.81089,-0.90581,0,0.5841,0.34861,0.2286,0.26435,0.28507,0.11796,0.23417,0.37307,0.35714,0.26226,0.136,0.23186,0.1298,0.10749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99172,-0.99302,-0.97644,-0.99269,-0.97722,-0.99964,-0.98682,0.32612,0.23853,-0.045945,-0.27069,-0.39709,-0.47092,-0.73815,0,0.0099649,0.0088049,0.038187,0.014675,0.030699,0.00053235,0.020723,0.37943,0.4191,0.29717,0.3993,0.32405,0.42393,0.24792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99281,-0.99071,-0.96413,-0.96013,-0.97314,-0.99966,-0.96378,-0.050255,-0.33767,-0.79413,-0.83138,-0.85369,-0.82463,-0.94433,0,0.012119,0.022119,0.056474,0.11378,0.033661,0.00053089,0.055599,0.54483,0.42026,0.24144,0.17372,0.15705,0.18204,0.068792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75726,0.32205,0.59677,0.25117,0.48128,0.020061,-0.40079,-0.63877,-0.71,-0.91152,-0.94834,-0.93268,-0.97208,-0.98831,0,0.43677,0.75679,0.37436,0.57873,0.44187,0.56697,0.39944,0.54396,0.40717,0.1033,0.08478,0.080033,0.029105,0.017205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.94676,-0.98048,-0.94777,-0.97736,-0.94781,-0.9982,-0.97995,0.15733,-0.031556,-0.37641,-0.55534,-0.59907,-0.56943,-0.8502,0,0.10632,0.023755,0.071473,0.043144,0.057416,0.0026351,0.027457,0.51476,0.47997,0.26146,0.21261,0.28523,0.32576,0.12751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.54862,-0.67553,-0.64708,-0.81394,-0.74236,-0.92029,-0.95218,-0.051768,-0.46971,-0.64963,-0.69766,-0.8955,-0.8494,-0.9415,0,0.37031,0.30846,0.29642,0.14101,0.12459,0.097998,0.035914,0.39762,0.36298,0.34446,0.30723,0.096111,0.069473,0.038421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95816,0.73727,0.72134,0.68143,0.50455,0.17221,-0.29362,-0.58177,-0.84683,-0.93025,-0.93311,-0.92681,-0.89663,-0.96805,0,0.031247,0.18055,0.31329,0.2032,0.28266,0.35569,0.43497,0.16177,0.17786,0.067974,0.049814,0.093627,0.10666,0.039463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18092,-0.83071,-0.88093,-0.76182,-0.96154,-0.99687,-0.98567,-0.20491,-0.60504,-0.83851,-0.80817,-0.89314,-0.88707,-0.97363,0,0.69711,0.27769,0.095915,0.53866,0.049065,0.004136,0.019777,0.39204,0.27093,0.16343,0.21953,0.12773,0.11267,0.024816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3714,-0.31153,-0.70657,-0.80272,-0.69211,-0.9918,-0.90964,0.34156,0.014139,-0.31584,-0.3439,-0.64899,-0.45165,-0.79687,0,0.55849,0.68268,0.15716,0.15693,0.50244,0.010305,0.11434,0.27882,0.47297,0.51858,0.34359,0.41029,0.45,0.17708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.98576,-0.99324,-0.95668,-0.99134,-0.97601,-0.99814,-0.98963,-0.58545,-0.70288,-0.86602,-0.91891,-0.93192,-0.86523,-0.96295,0,0.019134,0.0099573,0.054592,0.022441,0.024361,0.002346,0.017634,0.46612,0.27231,0.12558,0.096267,0.058608,0.071831,0.043718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37915,-0.078016,-0.13975,-0.23477,-0.30768,-0.71396,-0.71097,-0.22532,-0.5272,-0.70925,-0.80438,-0.88317,-0.90381,-0.9562,0,0.4016,0.50173,0.4525,0.62491,0.32899,0.19086,0.38057,0.27729,0.40158,0.18967,0.12448,0.11561,0.069559,0.028681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.36235,-0.58823,-0.56489,-0.66531,-0.68169,-0.8921,-0.89806,0.041977,-0.36248,-0.67887,-0.59912,-0.89111,-0.91779,-0.95361,0,0.54211,0.38141,0.45571,0.33196,0.1836,0.12401,0.12198,0.52764,0.55381,0.29844,0.5546,0.15771,0.0606,0.038182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.97044,-0.98701,-0.97715,-0.98834,-0.98402,-0.9969,-0.99354,-0.68501,-0.76861,-0.83094,-0.9133,-0.95433,-0.93972,-0.97671,0,0.025949,0.018188,0.017636,0.011039,0.010167,0.0041199,0.0069138,0.16931,0.082185,0.084751,0.05512,0.045771,0.036252,0.019097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.90147,-0.95395,-0.93108,-0.9583,-0.94589,-0.98808,-0.97895,-0.33947,-0.49875,-0.58841,-0.77919,-0.89043,-0.83934,-0.93969,0,0.095726,0.046389,0.058435,0.037573,0.03127,0.014491,0.017911,0.2634,0.14234,0.25696,0.11506,0.08028,0.077881,0.031796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99616,-0.99904,-0.99579,-0.99832,-0.99852,-0.99995,-0.9986,-0.47657,-0.69701,-0.81752,-0.87045,-0.95492,-0.92831,-0.96135,0,0.0042048,0.0018801,0.0091548,0.0037449,0.0016113,5.58e-05,0.0020435,0.14764,0.146,0.15804,0.12544,0.031485,0.046446,0.034324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.99152,-0.98351,-0.95836,-0.98546,-0.99666,-0.99857,-0.99805,-0.62537,-0.7569,-0.87274,-0.93716,-0.80852,-0.99049,-0.9914,0,0.011023,0.038398,0.11695,0.039115,0.0032074,0.0027032,0.0022669,0.58085,0.33954,0.21875,0.086881,0.57185,0.009166,0.012764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.89004,-0.93353,-0.91308,-0.95358,-0.94347,-0.98109,-0.97965,-0.78545,-0.82863,-0.90036,-0.92692,-0.96768,-0.961,-0.97884,0,0.10748,0.089053,0.058724,0.061924,0.028821,0.014651,0.015798,0.14665,0.11218,0.064392,0.047678,0.03579,0.027673,0.016583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.995,-0.99787,-0.9899,-0.99829,-0.99273,-0.99971,-0.99656,-0.4433,-0.68729,-0.77843,-0.79612,-0.97022,-0.87462,-0.90338,0,0.012355,0.0033761,0.02309,0.0046591,0.010433,0.00072575,0.0071725,0.31767,0.20736,0.26477,0.18335,0.017877,0.14101,0.098998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.96587,-0.98725,-0.98078,-0.98929,-0.98454,-0.99747,-0.9942,-0.6962,-0.79676,-0.84865,-0.92544,-0.95958,-0.94704,-0.97786,0,0.028568,0.017735,0.013895,0.01065,0.010729,0.0035567,0.0063666,0.16162,0.081035,0.070174,0.047035,0.041307,0.032328,0.017565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54655,0.074919,0.1265,-0.26537,0.17415,-0.4128,-0.61862,-0.68685,-0.81729,-0.9337,-0.97863,-0.96605,-0.98659,-0.99508,0,0.67682,0.75293,0.51782,0.61724,0.54016,0.41025,0.38067,0.56625,0.28621,0.095146,0.032788,0.056121,0.014954,0.0076362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69511,0.74712,0.6687,0.56745,0.54658,0.055614,-0.26808,-0.80704,-0.95112,-0.98377,-0.99292,-0.99296,-0.98248,-0.99506,0,0.55027,0.34401,0.39526,0.52649,0.54629,0.61351,0.50051,0.14988,0.042567,0.015639,0.0063179,0.0074211,0.027822,0.0081386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8213,-0.81333,-0.7263,-0.92157,-0.82188,-0.92343,-0.95037,-0.65988,-0.78636,-0.9037,-0.92456,-0.94658,-0.96101,-0.97452,0,0.20276,0.17402,0.21322,0.091832,0.094972,0.063745,0.022979,0.20213,0.12691,0.074452,0.057403,0.046662,0.033486,0.016995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.90386,-0.94859,-0.92477,-0.96581,-0.95224,-0.98926,-0.98476,-0.67181,-0.76561,-0.8346,-0.90335,-0.94546,-0.9229,-0.96614,0,0.078865,0.053816,0.055525,0.026599,0.030491,0.0081145,0.011055,0.1851,0.093825,0.079842,0.049896,0.0482,0.03171,0.020804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.98149,-0.99868,-0.98093,-0.99316,-0.99403,-0.99974,-0.99887,-0.49209,-0.62506,-0.62131,-0.66738,-0.86735,-0.76285,-0.76495,0,0.047426,0.0015235,0.047188,0.0184,0.0077047,0.00031446,0.0014647,0.27328,0.33879,0.34297,0.20026,0.1124,0.18544,0.19929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
